countyName,zipCode
Suffolk,11757
Macomb,48317
Sullivan,12770
Ulster,12561
Westchester,10705
Harris,77429
Sutton,76950
Stephens,76470
Sheridan,58758
Kalkaska,49612
Knox,43011
Le Sueur,56017
Roberts,57266
Somervell,76433
Jackson,38501
Colorado,77442
King and Queen,23023
Rensselaer,12022
Harnett,27521
Halifax,27839
Kent,49306
Lake,44060
Lincoln,56149
Jefferson,37890
Comal,78133
Smith,75703
Richmond,10306
Lawrence,45688
Mercer,16133
Lyon,56264
Rockland,10960
Henderson,28791
Licking,43068
Knox,37915
Saint Lawrence,13625
Lapeer,48464
Monroe,18333
Saratoga,12828
Lorain,44880
Lucas,43615
Mahoning,44609
Lancaster,68524
Philadelphia,19146
Suffolk,11763
Sullivan,12775
Ulster,12566
Westchester,10706
Harris,77433
Kalkaska,49633
Knox,43014
Swisher,79042
Howard,68820
Lycoming,16930
Le Sueur,56028
Roberts,57279
Somervell,76690
Jackson,38545
Colorado,77474
King and Queen,23085
Rensselaer,12028
Harnett,27526
Halifax,27843
Kent,49315
Lake,44077
Lincoln,56178
Comal,78154
Smith,75704
Richmond,10307
Lawrence,45696
Mercer,16134
Rockland,10962
Henderson,28792
Licking,43071
Knox,37916
Saint Lawrence,13630
Lapeer,48727
Monroe,18334
Saratoga,12831
Lucas,43616
Mahoning,44619
Lancaster,68526
Philadelphia,19147
Suffolk,11764
Sullivan,12776
Ulster,12589
Westchester,10707
Harris,77445
Tarrant,75050
Spartanburg,29301
Potter,57442
Humphreys,37078
Collingsworth,79095
Kalkaska,49646
Knox,43019
Swisher,79052
Howard,68831
Lycoming,16938
Le Sueur,56044
Jackson,38562
Colorado,77475
King and Queen,23091
Rensselaer,12033
Harnett,27540
Halifax,27850
Kent,49316
Lake,44081
Comal,78163
Smith,75705
Richmond,10308
Mercer,16137
Rockland,10964
Licking,43074
Knox,37917
Saint Lawrence,13633
Lapeer,48744
Monroe,18344
Saratoga,12833
Lucas,43617
Mahoning,44672
Lancaster,68527
Philadelphia,19148
Suffolk,11766
Sullivan,12777
Ulster,12725
Westchester,10708
Harris,77447
Tarrant,75051
Spartanburg,29302
Humphreys,37101
Taylor,79508
Isle of Wight,23314
Queens,11001
Kalkaska,49659
Knox,43022
Swisher,79088
Howard,68873
Lycoming,17701
Le Sueur,56050
Jackson,38564
Colorado,78933
King and Queen,23108
Rensselaer,12052
Harnett,27546
Halifax,27870
Kent,49318
Lake,44086
Comal,78266
Smith,75706
Richmond,10309
Mercer,16142
Rockland,10965
Licking,43076
Knox,37918
Saint Lawrence,13635
Lapeer,48760
Monroe,18346
Saratoga,12835
Lucas,43620
Lancaster,68528
Philadelphia,19149
Suffolk,11767
Sullivan,12778
Ulster,12740
Westchester,10709
Harris,77449
Terrell,79848
Guilford,27214
Sargent,58032
Kalamazoo,49001
Jefferson,43901
Tarrant,75052
Spartanburg,29303
Humphreys,37134
Taylor,79536
Isle of Wight,23315
Queens,11004
Kalkaska,49676
Knox,43028
Lycoming,17702
Le Sueur,56057
Jackson,38568
Colorado,78934
King and Queen,23110
Rensselaer,12057
Harnett,28323
Halifax,27874
Kent,49319
Lake,44092
Comal,78606
Smith,75707
Richmond,10310
Mercer,16145
Rockland,10968
Licking,43080
Knox,37919
Saint Lawrence,13642
Monroe,18347
Saratoga,12850
Lucas,43623
Lancaster,68532
Philadelphia,19150
Suffolk,11768
Sullivan,12779
Ulster,12758
Westchester,10710
Harris,77450
Guilford,27215
Sargent,58040
Kalamazoo,49002
Jefferson,43903
Terry,79316
Tarrant,75054
Lake of the Woods,56623
Holt,68713
Spartanburg,29306
Humphreys,37185
Taylor,79541
Isle of Wight,23424
Queens,11005
Kalkaska,49680
Knox,43050
Lycoming,17723
Le Sueur,56058
Jackson,38588
Colorado,78935
King and Queen,23126
Rensselaer,12061
Harnett,28326
Halifax,27890
Kent,49321
Lake,44094
Comal,78623
Smith,75708
Richmond,10312
Mercer,16146
Rockland,10970
Licking,43721
Knox,37920
Saint Lawrence,13646
Monroe,18350
Saratoga,12859
Philadelphia,19151
Suffolk,11769
Sullivan,12780
Westchester,10801
Harris,77477
Throckmorton,76483
Perkins,57638
Houston,37050
Collin,75002
Highland,24413
Guilford,27233
Sargent,58067
Kalamazoo,49004
Jefferson,43908
Terry,79345
Tarrant,76001
Lake of the Woods,56673
Holt,68725
Spartanburg,29307
Taylor,79561
Isle of Wight,23430
Queens,11040
Kalkaska,49690
Knox,43080
Lycoming,17728
Le Sueur,56063
Colorado,78940
King and Queen,23148
Rensselaer,12062
Harnett,28334
Kent,49325
Lake,44095
Comal,78666
Smith,75709
Richmond,10314
Mercer,16148
Rockland,10974
Licking,43739
Knox,37921
Saint Lawrence,13647
Monroe,18352
Saratoga,12863
Philadelphia,19152
Suffolk,11770
Sullivan,12783
Westchester,10803
Harris,77484
Throckmorton,76491
Houston,37051
Collin,75009
Highland,24433
Guilford,27235
Titus,75455
Putnam,10509
Greene,27828
Kalamazoo,49006
Jefferson,43910
Tarrant,76002
Lake of the Woods,56686
Holt,68734
Spartanburg,29316
Taylor,79562
Isle of Wight,23432
Queens,11101
Kalkaska,49738
Knox,43843
Lycoming,17737
Le Sueur,56069
Colorado,78943
King and Queen,23156
Rensselaer,12063
Harnett,28339
Kent,49326
Comal,78676
Smith,75750
Mercer,16150
Rockland,10976
Licking,43746
Knox,37922
Saint Lawrence,13648
Monroe,18353
Saratoga,12866
Philadelphia,19153
Suffolk,11772
Sullivan,12784
Westchester,10804
Harris,77489
Tom Green,76861
Rolette,58329
Jackson,49201
Jackson,45613
Lake,55601
Houston,37061
Collin,75013
Highland,24442
Guilford,27249
Titus,75487
Putnam,10512
Greene,27883
Kalamazoo,49007
Jefferson,43913
Tarrant,76005
Lake of the Woods,56711
Holt,68742
Spartanburg,29320
Taylor,79563
Isle of Wight,23487
Queens,11102
Lycoming,17739
Le Sueur,56071
Colorado,78950
King and Queen,23161
Rensselaer,12090
Harnett,28356
Kent,49330
Smith,75757
Mercer,16153
Rockland,10977
Licking,43822
Knox,37923
Saint Lawrence,13652
Monroe,18354
Saratoga,12871
Philadelphia,19154
Suffolk,11776
Sullivan,12785
Westchester,10805
Harris,77493
Tom Green,76901
Jackson,49202
Jackson,45621
Lake,55602
Travis,78610
Hitchcock,69001
Lehigh,18011
Houston,37175
Collin,75023
Highland,24458
Guilford,27260
Titus,75493
Putnam,10516
Greene,27888
Kalamazoo,49008
Jefferson,43917
Tarrant,76006
Lake of the Woods,56741
Holt,68763
Spartanburg,29322
Taylor,79566
Isle of Wight,23851
Queens,11103
Lycoming,17740
Le Sueur,56082
Colorado,78962
King and Queen,23177
Rensselaer,12094
Harnett,28390
Kent,49331
Smith,75762
Mercer,16154
Rockland,10980
Licking,43830
Knox,37924
Saint Lawrence,13654
Monroe,18355
Saratoga,12884
Suffolk,11777
Sullivan,12786
Harris,77494
Trinity,75845
Tom Green,76903
Richland,29016
Pennington,57701
Hickman,37025
Coleman,76834
Jackson,49203
Jackson,45640
Lake,55603
Travis,78612
Hitchcock,69040
Lehigh,18015
Houston,37181
Collin,75024
Highland,24465
Guilford,27262
Titus,75558
Putnam,10524
Greene,28538
Kalamazoo,49009
Jefferson,43926
Tarrant,76008
Holt,68777
Spartanburg,29323
Taylor,79601
Isle of Wight,23866
Queens,11104
Lycoming,17744
Le Sueur,56096
Rensselaer,12118
Kent,49333
Smith,75771
Mercer,16156
Rockland,10982
Knox,37931
Saint Lawrence,13658
Monroe,18360
Suffolk,11778
Sullivan,12787
Harris,77502
Trinity,75851
Tom Green,76904
Richland,29036
Pennington,57702
Hickman,37033
Tyler,75938
Coleman,76873
Henry,24054
Otsego,12043
Jackson,49224
Jackson,45656
Lake,55607
Travis,78613
Hitchcock,69043
Lehigh,18018
Collin,75025
Highland,24484
Guilford,27263
Titus,75686
Putnam,10537
Greene,28551
Kalamazoo,49012
Jefferson,43930
Tarrant,76010
Holt,68780
Spartanburg,29330
Taylor,79602
Isle of Wight,23898
Queens,11105
Lycoming,17745
Rensselaer,12121
Kent,49341
Smith,75773
Mercer,16159
Rockland,10983
Knox,37932
Saint Lawrence,13660
Monroe,18370
Suffolk,11779
Sullivan,12788
Harris,77503
Upshur,75451
Granville,27507
Richland,58001
Isabella,48617
Trinity,75862
Huron,44811
Tom Green,76905
Richland,29044
Pennington,57703
Hickman,37098
Tyler,75979
Coleman,76878
Henry,24055
Otsego,12064
Jackson,49230
Jackson,45672
Lake,55609
Travis,78615
Hitchcock,69044
Lehigh,18031
Collin,75033
Guilford,27265
Putnam,10541
Greene,28580
Kalamazoo,49024
Jefferson,43938
Tarrant,76011
Spartanburg,29331
Taylor,79603
Queens,11106
Lycoming,17752
Rensselaer,12123
Kent,49343
Smith,75789
Mercer,16161
Rockland,10984
Knox,37934
Saint Lawrence,13662
Monroe,18372
Suffolk,11780
Sullivan,12789
Harris,77504
Upshur,75494
Granville,27509
Upton,79752
Richland,58015
Lac qui Parle,56212
Hayes,69032
Isabella,48622
Trinity,75865
Huron,44837
Tom Green,76934
Richland,29045
Pennington,57719
Hickman,37137
Tyler,77616
Coleman,76888
Henry,24078
Otsego,12116
Jackson,49233
Jackson,45685
Lake,55614
Travis,78617
Lehigh,18032
Collin,75034
Guilford,27282
Putnam,10579
Kalamazoo,49034
Jefferson,43939
Tarrant,76012
Spartanburg,29333
Taylor,79605
Queens,11109
Lycoming,17754
Rensselaer,12138
Kent,49345
Smith,75791
Mercer,16311
Rockland,10986
Knox,37938
Saint Lawrence,13664
Monroe,18424
Suffolk,11782
Sullivan,12790
Harris,77505
Uvalde,78801
Moody,57017
Upshur,75640
Henry,38201
Coke,76933
Henrico,23059
Granville,27522
Upton,79778
Richland,58018
Lac qui Parle,56218
Hayes,69040
Isabella,48632
Trinity,75926
Huron,44846
Tom Green,76935
Richland,29052
Pennington,57730
Hickman,38454
Tyler,77624
Coleman,79538
Henry,24089
Otsego,12155
Jackson,49234
Jackson,45692
Lake,55616
Travis,78620
Lehigh,18034
Collin,75035
Guilford,27283
Putnam,12531
Kalamazoo,49048
Jefferson,43943
Tarrant,76013
Spartanburg,29334
Taylor,79606
Queens,11354
Lycoming,17756
Rensselaer,12140
Kent,49418
Smith,75792
Mercer,16314
Rockland,10989
Saint Lawrence,13666
Monroe,18466
Suffolk,11784
Sullivan,12791
Harris,77506
Uvalde,78833
Moody,57026
Upshur,75644
Henry,38222
Coke,76945
Val Verde,76943
Henrico,23060
Oswego,13028
Graham,28702
Granville,27525
Richland,58041
Lac qui Parle,56232
Isabella,48858
Huron,44847
Tom Green,76957
Richland,29061
Pennington,57745
Hickman,38487
Tyler,77660
Henry,24112
Otsego,12197
Jackson,49237
Lake,55731
Travis,78621
Lehigh,18036
Collin,75044
Guilford,27284
Putnam,12533
Kalamazoo,49052
Jefferson,43944
Tarrant,76014
Spartanburg,29335
Queens,11355
Lycoming,17758
Rensselaer,12144
Kent,49503
Rockland,10993
Saint Lawrence,13667
Monroe,18610
Suffolk,11786
Sullivan,12792
Harris,77520
Van Zandt,75103
Uvalde,78838
Renville,58740
Iron,49902
Holmes,44611
Moody,57028
Koochiching,55771
Upshur,75645
Henry,38224
Coke,79506
Val Verde,78837
Henrico,23075
Oswego,13036
Graham,28733
Granville,27544
Richland,58053
Lac qui Parle,56256
Isabella,48877
Huron,44850
Richland,29063
Pennington,57751
Tyler,77663
Henry,24148
Otsego,13315
Jackson,49240
Travis,78641
Lehigh,18037
Collin,75048
Guilford,27298
Putnam,12563
Kalamazoo,49053
Jefferson,43945
Tarrant,76015
Spartanburg,29349
Queens,11356
Lycoming,17763
Rensselaer,12153
Kent,49504
Rockland,10994
Saint Lawrence,13668
Suffolk,11787
Harris,77521
Van Zandt,75117
Uvalde,78870
Renville,58761
Iron,49915
Victoria,77901
Holmes,44624
Harlan,68920
Lawrence,16051
Moody,57065
Koochiching,56623
Upshur,75647
Henry,38231
Val Verde,78840
Henrico,23150
Oswego,13042
Graham,28771
Granville,27565
Richland,58058
Lac qui Parle,56257
Isabella,48878
Huron,44851
Richland,29075
Pennington,57761
Tyler,77664
Henry,24165
Otsego,13317
Jackson,49241
Travis,78645
Lehigh,18041
Collin,75069
Guilford,27301
Kalamazoo,49060
Jefferson,43948
Tarrant,76016
Spartanburg,29356
Queens,11357
Lycoming,17765
Rensselaer,12154
Kent,49505
Saint Lawrence,13669
Suffolk,11788
Harris,77523
Walker,75852
Orangeburg,29018
Van Zandt,75124
Minnehaha,57003
Henderson,38313
Cochran,79346
Uvalde,78879
Renville,58782
Iron,49920
Victoria,77904
Holmes,44627
Harlan,68966
Lawrence,16057
Koochiching,56627
Upshur,75683
Henry,38242
Henrico,23222
Oswego,13044
Granville,27581
Richland,58075
Lac qui Parle,56265
Isabella,48883
Huron,44855
Richland,29078
Pennington,57790
Henry,24168
Otsego,13320
Jackson,49246
Travis,78652
Lehigh,18049
Collin,75070
Guilford,27310
Kalamazoo,49065
Jefferson,43952
Tarrant,76017
Spartanburg,29365
Queens,11358
Lycoming,17769
Rensselaer,12156
Kent,49506
Saint Lawrence,13670
Suffolk,11789
Harris,77530
Walker,75862
Orangeburg,29030
Van Zandt,75140
Minnehaha,57005
Henderson,38321
Cochran,79353
Waller,77355
Hanover,23005
Orleans,14012
Uvalde,78881
Iron,49927
Victoria,77905
Holmes,44628
Harlan,68971
Lawrence,16101
Koochiching,56639
Upshur,75686
Henry,38251
Henrico,23223
Oswego,13069
Granville,27582
Richland,58077
Isabella,48893
Huron,44857
Richland,29130
Otsego,13326
Jackson,49249
Travis,78653
Lehigh,18051
Collin,75071
Guilford,27313
Kalamazoo,49071
Jefferson,43953
Tarrant,76018
Spartanburg,29368
Queens,11360
Lycoming,17771
Rensselaer,12168
Kent,49507
Saint Lawrence,13672
Suffolk,11790
Harris,77532
Ward,79756
Walker,77320
Gates,27926
Ransom,58027
Iosco,48730
Hocking,43102
Orangeburg,29038
Van Zandt,75147
Minnehaha,57018
Henderson,38329
Cochran,79379
Waller,77363
Hanover,23015
Orleans,14098
Uvalde,78884
Iron,49935
Victoria,77968
Holmes,44637
Lawrence,16102
Koochiching,56649
Upshur,75755
Henry,38256
Henrico,23226
Oswego,13074
Granville,27587
Richland,58081
Isabella,48896
Huron,44865
Richland,29180
Otsego,13333
Jackson,49251
Travis,78654
Lehigh,18052
Collin,75074
Guilford,27317
Kalamazoo,49078
Jefferson,43963
Tarrant,76020
Spartanburg,29369
Queens,11361
Lycoming,17776
Rensselaer,12169
Kent,49508
Saint Lawrence,13676
Suffolk,11792
Harris,77536
Ward,79788
Walker,77334
Gates,27935
Ransom,58033
Iosco,48737
Hocking,43107
Washington,77426
Kittson,56728
Hamilton,68371
Orangeburg,29039
Van Zandt,75169
Minnehaha,57020
Henderson,38345
Waller,77423
Hanover,23047
Orleans,14103
Victoria,77974
Holmes,44638
Lawrence,16105
Koochiching,56653
Henrico,23227
Oswego,13076
Granville,27596
Isabella,49305
Huron,44889
Richland,29201
Otsego,13335
Jackson,49254
Travis,78660
Lehigh,18053
Collin,75075
Guilford,27320
Kalamazoo,49080
Jefferson,43964
Tarrant,76021
Spartanburg,29372
Queens,11362
Lycoming,17810
Rensselaer,12180
Kent,49509
Saint Lawrence,13677
Suffolk,11795
Harris,77546
Webb,78040
Miner,57321
Haywood,38006
Clay,76228
Halifax,24520
Walker,77340
Gates,27937
Ransom,58054
Iosco,48738
Hocking,43127
Washington,77833
Kittson,56732
Hamilton,68628
Orangeburg,29047
Van Zandt,75752
Minnehaha,57022
Henderson,38351
Waller,77445
Hanover,23059
Orleans,14411
Victoria,77995
Holmes,44654
Lawrence,16112
Koochiching,56654
Henrico,23228
Oswego,13083
Isabella,49310
Huron,44890
Richland,29203
Otsego,13337
Jackson,49259
Travis,78664
Lehigh,18059
Collin,75078
Guilford,27342
Kalamazoo,49083
Jefferson,43971
Tarrant,76022
Spartanburg,29374
Queens,11363
Lycoming,17846
Rensselaer,12182
Kent,49512
Saint Lawrence,13679
Suffolk,11796
Harris,77547
Webb,78041
Miner,57349
Haywood,38012
Wharton,77420
Orange,10914
Gaston,28006
Clay,76305
Halifax,24534
Walker,77358
Gates,27938
Ransom,58060
Iosco,48739
Hocking,43135
Washington,77835
Kittson,56733
Hamilton,68818
Orangeburg,29048
Van Zandt,75754
Minnehaha,57030
Henderson,38352
Waller,77447
Hanover,23069
Orleans,14422
Holmes,44676
Lawrence,16116
Koochiching,56660
Henrico,23229
Oswego,13103
Isabella,49340
Richland,29204
Otsego,13342
Jackson,49264
Travis,78669
Lehigh,18062
Collin,75080
Guilford,27357
Kalamazoo,49087
Tarrant,76028
Spartanburg,29376
Queens,11364
Rensselaer,12185
Kent,49519
Saint Lawrence,13680
Suffolk,11798
Harris,77562
Wheeler,79079
Ramsey,58301
Webb,78043
Ionia,48809
Highland,45123
Kandiyohi,56201
Haywood,38069
Wharton,77434
Orange,10916
Gaston,28012
Clay,76310
Halifax,24539
Walker,77367
Gates,27946
Iosco,48748
Hocking,43138
Washington,77880
Hamilton,68854
Orangeburg,29059
Van Zandt,75778
Minnehaha,57033
Henderson,38368
Waller,77484
Hanover,23102
Orleans,14429
Holmes,44690
Lawrence,16117
Koochiching,56661
Henrico,23230
Oswego,13111
Richland,29205
Otsego,13348
Jackson,49269
Travis,78701
Lehigh,18066
Collin,75082
Guilford,27358
Kalamazoo,49088
Tarrant,76034
Spartanburg,29377
Queens,11365
Rensselaer,12196
Kent,49525
Saint Lawrence,13681
Suffolk,11901
Harris,77571
Wheeler,79096
Ramsey,58327
Webb,78045
Ionia,48815
Highland,45133
Wichita,76301
Kandiyohi,56209
Hall,68801
Kiowa,73015
Wharton,77435
Orange,10917
Gaston,28016
Clay,76365
Halifax,24558
Walker,77831
Gates,27979
Iosco,48750
Hocking,43144
Washington,78932
Hamilton,68865
Orangeburg,29107
Van Zandt,75790
Minnehaha,57035
Henderson,38371
Waller,77493
Hanover,23111
Orleans,14470
Holmes,44842
Lawrence,16120
Henrico,23231
Oswego,13114
Richland,29206
Otsego,13361
Jackson,49272
Travis,78702
Lehigh,18069
Collin,75087
Guilford,27377
Kalamazoo,49097
Tarrant,76036
Spartanburg,29378
Queens,11366
Rensselaer,12198
Kent,49534
Saint Lawrence,13684
Suffolk,11930
Harris,77581
Wilbarger,76384
Yamhill,97101
Lackawanna,18403
Newberry,29036
Meade,57701
Ramsey,58330
Webb,78046
Ionia,48834
Highland,45135
Wichita,76302
Kandiyohi,56216
Hall,68803
Kiowa,73062
Wharton,77437
Orange,10918
Gaston,28021
Clay,76377
Halifax,24577
Iosco,48761
Hocking,43149
Washington,78946
Orangeburg,29112
Minnehaha,57041
Henderson,38374
Waller,77494
Hanover,23116
Orleans,14476
Lawrence,16132
Henrico,23233
Oswego,13126
Richland,29209
Otsego,13411
Jackson,49277
Travis,78703
Lehigh,18078
Collin,75093
Guilford,27401
Tarrant,76039
Spartanburg,29385
Queens,11367
Kent,49544
Saint Lawrence,13687
Suffolk,11931
Harris,77586
Wilbarger,79247
Yamhill,97111
Lackawanna,18407
Newberry,29037
Meade,57702
Willacy,78569
Hawkins,37642
Childress,79201
Ramsey,58338
Webb,78344
Ionia,48845
Highland,45142
Wichita,76305
Kandiyohi,56251
Hall,68824
Kiowa,73564
Wharton,77443
Orange,10919
Gaston,28032
Halifax,24589
Iosco,48763
Hocking,43152
Washington,78954
Orangeburg,29113
Minnehaha,57055
Henderson,38388
Hanover,23124
Orleans,14477
Lawrence,16141
Henrico,23238
Oswego,13131
Richland,29210
Otsego,13415
Jackson,49283
Travis,78704
Lehigh,18079
Collin,75094
Guilford,27403
Tarrant,76040
Spartanburg,29388
Queens,11368
Kent,49546
Saint Lawrence,13690
Suffolk,11932
Harris,77587
Williamson,76511
Greensville,23847
Ontario,14424
Franklin,27508
Pierce,58313
Yamhill,97114
Lackawanna,18411
Newberry,29075
Meade,57718
Willacy,78580
Hawkins,37645
Ramsey,58382
Webb,78371
Ionia,48846
Highland,45159
Wichita,76306
Kandiyohi,56253
Hall,68831
Kiowa,73566
Wharton,77455
Orange,10921
Gaston,28033
Halifax,24592
Iosco,48765
Hocking,43155
Orangeburg,29115
Minnehaha,57068
Hanover,23146
Orleans,14571
Lawrence,16142
Henrico,23294
Oswego,13132
Richland,29212
Otsego,13439
Jackson,49284
Travis,78705
Lehigh,18080
Collin,75098
Guilford,27405
Tarrant,76051
Spartanburg,29651
Queens,11369
Kent,49548
Saint Lawrence,13694
Suffolk,11933
Harris,77598
Williamson,76527
Greensville,23867
Ontario,14425
Franklin,27525
Pierce,58368
Wilson,78101
Ingham,48819
Henry,43516
Yamhill,97115
Lackawanna,18414
Newberry,29108
Meade,57719
Willacy,78590
Hawkins,37660
Ionia,48849
Highland,45171
Wichita,76308
Kandiyohi,56273
Hall,68832
Kiowa,73651
Wharton,77488
Orange,10922
Gaston,28034
Halifax,24597
Iosco,48770
Hocking,45654
Orangeburg,29118
Minnehaha,57103
Hanover,23192
Lawrence,16143
Oswego,13135
Richland,29223
Otsego,13450
Jackson,49285
Travis,78719
Lehigh,18092
Collin,75166
Guilford,27406
Tarrant,76052
Queens,11370
Saint Lawrence,13696
Suffolk,11934
Winkler,79745
Williamson,76530
Kanabec,55006
Greeley,68882
Juniata,17021
Marlboro,29512
Greensville,23879
Ontario,14432
Franklin,27537
Wilson,78113
Ingham,48821
Henry,43524
Yamhill,97119
Lackawanna,18419
Newberry,29126
Meade,57769
Willacy,78594
Hawkins,37711
Ionia,48851
Highland,45679
Wichita,76309
Kandiyohi,56279
Hall,68883
Kiowa,73655
Orange,10924
Gaston,28052
Halifax,24598
Hocking,45764
Orangeburg,29133
Minnehaha,57104
Lawrence,16156
Oswego,13142
Richland,29229
Otsego,13468
Travis,78721
Lehigh,18101
Collin,75173
Guilford,27407
Tarrant,76053
Queens,11372
Saint Lawrence,13697
Suffolk,11935
Winkler,79789
Wise,76020
Marshall,57247
Hardin,38310
Williamson,76537
Kanabec,55007
Juniata,17035
Marlboro,29516
Ontario,14456
Franklin,27544
Wilson,78114
Ingham,48823
Henry,43527
Yamhill,97123
Lackawanna,18420
Newberry,29127
Meade,57785
Willacy,78598
Hawkins,37731
Ionia,48860
Wichita,76310
Kandiyohi,56281
Orange,10925
Gaston,28054
Orangeburg,29137
Minnehaha,57105
Lawrence,16157
Oswego,13144
Otsego,13488
Travis,78722
Lehigh,18102
Collin,75189
Guilford,27408
Tarrant,76054
Queens,11373
Suffolk,11937
Wise,76023
Wood,75410
Hardin,38326
Cherokee,75757
Greene,22923
Onondaga,13021
Forsyth,27009
Williamson,76574
Kanabec,55051
Juniata,17045
Marlboro,29525
Ontario,14466
Franklin,27549
Wilson,78121
Ingham,48827
Henry,43532
Yamhill,97127
Lackawanna,18421
Newberry,29145
Meade,57788
Hawkins,37745
Ionia,48861
Wichita,76354
Kandiyohi,56282
Orange,10926
Gaston,28056
Orangeburg,29142
Minnehaha,57106
Lawrence,16159
Oswego,13145
Otsego,13491
Travis,78723
Lehigh,18103
Collin,75252
Guilford,27409
Tarrant,76060
Queens,11374
Suffolk,11939
Yoakum,79323
Pembina,58220
Huron,48413
Wise,76052
Wood,75431
Hardin,38327
Cherokee,75766
Greene,22935
Onondaga,13027
Forsyth,27012
Williamson,76577
Kanabec,56342
Juniata,17049
Marlboro,29570
Ontario,14469
Franklin,27557
Wilson,78140
Ingham,48840
Henry,43534
Yamhill,97128
Lackawanna,18424
Newberry,29178
Meade,57793
Hawkins,37811
Ionia,48865
Wichita,76360
Kandiyohi,56284
Orange,10928
Gaston,28086
Orangeburg,29146
